k,f,grad_norm,t_k,cpu_time,cpu_time_sum
317,-24.17946626645228,0.0009963540679315624,1.0,0.03345200000000048,11.122142
318,-24.179466273313384,0.0009748141733611994,1.0,0.03290900000000008,11.155051
319,-24.179466279803435,0.0009142734998716119,1.0,0.03270400000000073,11.187755000000001
320,-24.17946628586633,0.0008915211080003253,1.0,0.03426999999999936,11.222025
321,-24.1794662911784,0.0008670650478928795,1.0,0.03328400000000009,11.255309
322,-24.179466297162932,0.0008775498574019348,1.0,0.03740900000000025,11.292718
323,-24.179466302089843,0.0008190219193374301,1.0,0.036125999999999436,11.328844
324,-24.17946630679054,0.0008119895826514089,1.0,0.03606500000000068,11.364909
325,-24.17946631151381,0.0007726884929532783,1.0,0.033972000000000335,11.398881000000001
326,-24.17946631607176,0.0007560520509990872,1.0,0.034087999999998786,11.432969
327,-24.179466320197317,0.0007587613386118252,1.0,0.032864000000000004,11.465833
328,-24.179466324036976,0.0007298347052138818,1.0,0.03639400000000137,11.502227000000001
329,-24.179466327715694,0.0007007903610341457,1.0,0.03497299999999903,11.5372
330,-24.179466331290573,0.000668106123404259,1.0,0.03405200000000086,11.571252000000001
331,-24.17946633439834,0.0006621298979383784,1.0,0.03336999999999968,11.604622
332,-24.179466337665293,0.0006461589090786092,1.0,0.03295699999999968,11.637579
333,-24.17946634075663,0.0006356571837798807,1.0,0.03269700000000064,11.670276000000001
334,-24.179466343584433,0.0006326558406068443,1.0,0.03311699999999895,11.703393
335,-24.17946634640075,0.0005991197411320873,1.0,0.035816999999999766,11.73921
336,-24.179466348883473,0.0006020240237367983,1.0,0.03449300000000122,11.773703000000001
337,-24.179466351309095,0.0005838857785869305,1.0,0.035175999999999874,11.808879000000001
338,-24.17946635395873,0.0005682070918739786,1.0,0.033481000000000094,11.842360000000001
339,-24.179466356494814,0.0005633224128798838,1.0,0.03276400000000024,11.875124000000001
340,-24.179466358930753,0.0005581853713706537,1.0,0.03343899999999955,11.908563000000001
341,-24.179466361114812,0.000522679561760857,1.0,0.033301999999999055,11.941865
342,-24.179466363005503,0.0005200632030904636,1.0,0.034296000000001214,11.976161000000001
343,-24.179466364755747,0.0004977671576840488,1.0,0.032974999999998644,12.009136
344,-24.17946636647377,0.000498529900667249,1.0,0.03350300000000139,12.042639000000001
345,-24.179466368232315,0.00048132714153110073,1.0,0.03364599999999918,12.076285
346,-24.1794663699161,0.00047544023844383834,1.0,0.035832000000000974,12.112117000000001
347,-24.17946637164252,0.0004590678036288158,1.0,0.03388299999999944,12.146
348,-24.179466373157037,0.000451641125050931,1.0,0.034430000000000405,12.180430000000001
349,-24.179466374651177,0.0004396705123782099,1.0,0.03400999999999854,12.21444
350,-24.17946637603267,0.0004144525065532823,1.0,0.04087800000000108,12.255318
351,-24.17946637743363,0.00041851235154712123,1.0,0.036109999999998976,12.291428
352,-24.179466378628703,0.00040163500267206695,1.0,0.033544000000000906,12.324972
353,-24.179466379903243,0.0003955968987246795,1.0,0.03280499999999975,12.357777
354,-24.179466381010478,0.00037551452427391456,1.0,0.03384900000000002,12.391626
355,-24.179466382079926,0.0003680155053603997,1.0,0.03263399999999983,12.42426
356,-24.179466383111745,0.00036502442067508687,1.0,0.03192100000000053,12.456181
357,-24.179466384086233,0.00035777988949320985,1.0,0.032679999999999154,12.488861
358,-24.179466385062344,0.0003678922996060852,1.0,0.0343940000000007,12.523255
359,-24.179466386155667,0.000346979626539211,1.0,0.03806099999999901,12.561316
360,-24.179466386964606,0.0003305751387737657,1.0,0.03419300000000014,12.595509
361,-24.17946638772576,0.0003185338837224448,1.0,0.0335630000000009,12.629072
362,-24.17946638848708,0.00031712766400898327,1.0,0.03311799999999998,12.66219
363,-24.17946638924991,0.0003033302097327011,1.0,0.033027000000000584,12.695217000000001
364,-24.17946638986763,0.00028933693439462456,1.0,0.03326399999999907,12.728481
