k,f,grad_norm,t_k,rk_residual
328,-68.775420992677,1.4095028849750393,1.0,1.5046846924732573
329,-68.78466868654309,1.375607242502475,1.0,1.5839998937445492
330,-68.78916485728894,1.3892799880649263,1.0,1.5664152609476358
331,-68.79338212245746,1.3885639346014385,1.0,1.599299567336213
332,-68.79742990990732,1.3858573077584766,1.0,1.5428021655995943
333,-68.80287246381101,1.3774745119531429,1.0,1.5900318795300366
334,-68.80698167104767,1.3745731064400721,1.0,1.4685656677636383
335,-68.8146248209212,1.3524093723542063,1.0,1.538128358876111
336,-68.81869868830216,1.358238953808598,1.0,1.548196979397755
337,-68.82193173747102,1.3651159000434274,1.0,1.4456923415721166
338,-68.8287774764712,1.335770949965739,1.0,1.5183265429791044
339,-68.83359453774338,1.3466285275563354,1.0,1.5498606876768526
340,-68.83700316054671,1.3494493165160624,1.0,1.5344645652785227
341,-68.83983964682851,1.338819019980733,1.0,1.550942315576381
342,-68.84229658900209,1.3333279233075754,1.0,1.2157643176858959
343,-68.8861028406659,1.2375423250215847,1.0,1.4439876797607247
344,-68.89021499910241,1.25665367011141,1.0,1.4308849210926524
345,-68.89208877307863,1.2537400082562538,1.0,1.2339253200125246
346,-68.91046080556455,1.2141240836530087,1.0,1.3317233838291382
347,-68.91411281862258,1.2279063151152434,1.0,1.3128417168565196
348,-68.91850079607578,1.229767309122856,1.0,1.3211909926922534
349,-68.92124810898353,1.2340665764786425,1.0,1.2076270612809967
350,-68.93327214267505,1.204049316509828,1.0,1.2781234119383653
351,-68.9362310414698,1.2130777912665958,1.0,1.2809363403219973
352,-68.9402126231195,1.2172397823924113,1.0,1.2881993408136625
353,-68.94347331086955,1.2208946216635639,1.0,1.2984450579531672
354,-68.94652579363243,1.219521970680771,1.0,1.3094029560602334
355,-68.94894913927335,1.2165303977130617,1.0,1.3033458687283244
356,-68.95292028456751,1.2242335672356321,1.0,1.3080322491623486
357,-68.95625126738706,1.2267584791088328,1.0,1.2990461431643001
358,-68.95890921188057,1.214921752994142,1.0,1.3163724598829663
359,-68.96346296470387,1.2224454215047031,1.0,1.3263163146632087
360,-68.96535488855898,1.222423510649214,1.0,1.1897999257258969
361,-68.97835843489227,1.183398038335596,1.0,1.290625691219892
362,-68.98168033098791,1.1897331645725928,1.0,1.2775299213481255
363,-68.98475725646348,1.1950728460518238,1.0,1.2740564182732932
364,-68.98789565338134,1.1984084382419014,1.0,1.2820514989831426
365,-68.99114957932495,1.1951115035370075,1.0,1.2571056251759114
366,-68.99412750470051,1.1854351526209244,1.0,1.2777747201298277
367,-68.99695742352374,1.180647925016843,1.0,1.270155273387695
368,-68.99997355333774,1.1747306442603562,1.0,1.2877891172579452
369,-69.00308383391014,1.1788824730071592,1.0,1.2542741546276182
370,-69.00864830355319,1.1817907109163093,1.0,1.2706414256833096
371,-69.01190885646614,1.1923759748340104,1.0,1.247330193483727
372,-69.01478087126962,1.1912015015090747,1.0,1.2242843997764856
373,-69.02025071436532,1.19864248032749,1.0,1.2338211593775774
374,-69.02471449796073,1.2006137443936957,1.0,1.2292129249345722
375,-69.02743981364596,1.2101014301625244,1.0,1.195473080399959
376,-69.03169970901057,1.1989420007631002,1.0,1.218119237461761
377,-69.03509449799566,1.1924044581684612,1.0,1.210263475750418
378,-69.03942703898583,1.1965105025619855,1.0,1.206882812768267
379,-69.04332926433827,1.1833426302175343,1.0,1.2235047488037383
380,-69.0471914346522,1.17417095116681,1.0,1.2331215551553023
381,-69.05025805047165,1.1662644746121995,1.0,1.2462014348232264
382,-69.05261737659595,1.1624240424921017,1.0,1.2240136975452969
383,-69.05691603048865,1.1483366100952173,1.0,1.235325151945176
384,-69.05994900090226,1.1483673469890021,1.0,1.2494670027782886
385,-69.06158659040865,1.1459486287452163,1.0,1.020298514975758
386,-69.10127284557176,1.1666006060607454,1.0,1.161116403140106
387,-69.1059396290516,1.1839239265371961,1.0,1.1370660001542725
388,-69.10938848268223,1.1848454035370257,1.0,1.1181589652203778
389,-69.11295017394411,1.1908145586209042,1.0,1.1151400170486616
390,-69.11761817019942,1.16895607823557,1.0,1.117841205139473
391,-69.12081795886782,1.1488736098969041,1.0,1.1375494884853907
392,-69.12379068564447,1.1308390310248833,1.0,1.1584630729303569
393,-69.12670724077515,1.1138606876703065,1.0,1.1757254421172534
394,-69.12937475202601,1.1055992420904137,1.0,1.1857499049161815
395,-69.1321709191285,1.089493698795711,1.0,1.1635432735150986
396,-69.13594183347877,1.0738158963789268,1.0,1.1854906640625755
397,-69.13812181670299,1.072835634431952,1.0,1.1311656983047047
398,-69.14430781804116,1.0556030087701262,1.0,1.163584706416296
399,-69.14732480234596,1.0509423793943686,1.0,1.1740418916490676
400,-69.15020788886781,1.0438829222844153,1.0,1.1100198223974882
401,-69.15554815616974,1.015767708028463,1.0,1.1683487726250765
402,-69.15759477766427,1.0130054424954231,1.0,1.0551581390163152
403,-69.16838817450162,0.9781913446596847,1.0,1.1396238754522388
404,-69.17030084508204,0.9812928369240582,1.0,1.0921906675332542
405,-69.17437542984271,0.9856496369383699,1.0,1.0813200599306392
406,-69.1775234950378,0.9721780215946452,1.0,1.093172881513307
407,-69.17943180934333,0.9586327440133444,1.0,1.0941664187524107
408,-69.18193029212331,0.9566862531670889,1.0,1.0881116564805806
409,-69.18431444863536,0.9453885417199774,1.0,1.0854907789493342
410,-69.18668965009071,0.9310728682128181,1.0,1.0775315692114686
411,-69.18944265701809,0.9149582476535075,1.0,1.0980254806061571
412,-69.19174786024313,0.8995801338536307,1.0,1.1142802906351894
413,-69.19326158936649,0.8837239469190913,1.0,1.104171864748762
414,-69.19594225835905,0.8675719893326415,1.0,1.1164809010244925
415,-69.19871740565382,0.8582106293608392,1.0,1.1262295804101667
416,-69.20038685608048,0.8619292207660907,1.0,1.040193705668443
417,-69.20868748975428,0.8311851684390428,1.0,1.1292741545417873
418,-69.21002228584942,0.8306423674824436,1.0,0.970061928126546
419,-69.22348845399969,0.7942050622608512,1.0,1.1009941283542208
420,-69.22502477515495,0.8081820681761991,1.0,1.0540516765084076
421,-69.22846134978927,0.7997491857386131,1.0,1.068666744678217
422,-69.22990867825419,0.7905258076331472,1.0,1.0624558033353173
423,-69.23158928459881,0.7832648974136185,1.0,1.0235842249128988
424,-69.23532863441243,0.7680453551202993,1.0,1.0460809531404676
425,-69.2367601113263,0.7549056107558565,1.0,0.9702322816876635
426,-69.24564127344416,0.7170849660310255,1.0,1.104000230739249
427,-69.24702826687916,0.7124952649756755,1.0,0.889617382770076
428,-69.25978629082327,0.6394487296766668,1.0,1.129858050865749
429,-69.26112937231412,0.646805872269305,1.0,0.9951249685394262
